1, Bachelors, Never-married
23161, HS-grad, Divorced
23162, HS-grad, Divorced
23163, Assoc-acdm, Never-married
23164, Masters, Never-married
23165, Some-college, Married-civ-spouse
23166, 12th, Divorced
23167, Assoc-acdm, Never-married
23168, HS-grad, Married-civ-spouse
23169, HS-grad, Never-married
23170, 5th-6th, Separated
23171, 11th, Never-married
23172, 7th-8th, Divorced
23173, Some-college, Married-civ-spouse
23174, 12th, Never-married
23175, 5th-6th, Married-civ-spouse
23176, 9th, Separated
23177, HS-grad, Never-married
23178, Prof-school, Married-civ-spouse
23179, 7th-8th, Married-civ-spouse
23180, HS-grad, Never-married
23181, 7th-8th, Married-civ-spouse
23182, HS-grad, Married-civ-spouse
23183, HS-grad, Married-civ-spouse
23184, HS-grad, Married-civ-spouse
23185, Some-college, Married-civ-spouse
23186, Bachelors, Widowed
23187, HS-grad, Never-married
23188, Some-college, Never-married
23189, Some-college, Never-married
23190, 11th, Married-civ-spouse
23191, Masters, Married-civ-spouse
23192, Bachelors, Never-married
23193, Some-college, Never-married
23194, Some-college, Never-married
23195, Doctorate, Married-civ-spouse
23196, Some-college, Married-civ-spouse
23197, Prof-school, Married-civ-spouse
23198, HS-grad, Married-civ-spouse
23199, Some-college, Divorced
23200, HS-grad, Never-married
23201, Assoc-voc, Married-civ-spouse
23202, Bachelors, Never-married
23203, HS-grad, Separated
23204, HS-grad, Separated
23205, HS-grad, Never-married
23206, HS-grad, Married-civ-spouse
23207, HS-grad, Never-married
23208, 7th-8th, Married-civ-spouse
23209, HS-grad, Never-married
23210, Bachelors, Married-civ-spouse
23211, HS-grad, Divorced
23212, Some-college, Married-civ-spouse
23213, HS-grad, Married-civ-spouse
23214, HS-grad, Never-married
23215, HS-grad, Married-civ-spouse
23216, 7th-8th, Married-civ-spouse
23217, 12th, Widowed
23218, HS-grad, Married-spouse-absent
23219, Assoc-acdm, Never-married
23220, HS-grad, Never-married
23221, Bachelors, Divorced
23222, Some-college, Never-married
23223, HS-grad, Married-civ-spouse
23224, Assoc-voc, Married-civ-spouse
23225, Bachelors, Divorced
23226, Bachelors, Married-civ-spouse
23227, Assoc-acdm, Divorced
23228, 10th, Divorced
23229, 9th, Divorced
23230, HS-grad, Married-civ-spouse
23231, Some-college, Widowed
23232, Bachelors, Married-civ-spouse
23233, Some-college, Never-married
23234, HS-grad, Married-civ-spouse
23235, Bachelors, Divorced
23236, Some-college, Never-married
23237, Bachelors, Married-civ-spouse
23238, Some-college, Divorced
23239, HS-grad, Divorced
23240, 11th, Never-married
23241, Some-college, Married-spouse-absent
23242, HS-grad, Never-married
23243, HS-grad, Never-married
23244, HS-grad, Never-married
23245, HS-grad, Married-civ-spouse
23246, 12th, Never-married
23247, HS-grad, Married-civ-spouse
23248, HS-grad, Never-married
23249, Bachelors, Married-civ-spouse
23250, Assoc-acdm, Married-civ-spouse
23251, HS-grad, Divorced
23252, Assoc-voc, Separated
23253, HS-grad, Divorced
23254, HS-grad, Married-civ-spouse
23255, HS-grad, Divorced
23256, Doctorate, Married-civ-spouse
23257, Bachelors, Married-civ-spouse
23258, HS-grad, Married-civ-spouse
23259, HS-grad, Married-civ-spouse
23260, HS-grad, Married-civ-spouse
23261, Bachelors, Married-civ-spouse
23262, 9th, Married-civ-spouse
23263, Some-college, Married-civ-spouse
23264, HS-grad, Married-civ-spouse
23265, Some-college, Never-married
23266, HS-grad, Divorced
23267, Doctorate, Married-civ-spouse
23268, Some-college, Never-married
23269, HS-grad, Married-civ-spouse
23270, Bachelors, Divorced
23271, HS-grad, Married-civ-spouse
23272, Some-college, Divorced
23273, HS-grad, Never-married
23274, Some-college, Never-married
23275, Some-college, Married-civ-spouse
23276, Assoc-acdm, Never-married
23277, HS-grad, Married-civ-spouse
23278, Some-college, Separated
23279, Prof-school, Divorced
23280, Masters, Divorced
23281, Bachelors, Married-civ-spouse
23282, Bachelors, Never-married
23283, Prof-school, Married-civ-spouse
23284, HS-grad, Never-married
23285, Some-college, Never-married
23286, HS-grad, Married-civ-spouse
23287, 5th-6th, Married-civ-spouse
23288, Some-college, Divorced
23289, HS-grad, Married-civ-spouse
23290, 9th, Never-married
23291, Bachelors, Married-civ-spouse
23292, HS-grad, Divorced
23293, 12th, Never-married
23294, HS-grad, Divorced
23295, HS-grad, Never-married
23296, HS-grad, Divorced
23297, HS-grad, Married-civ-spouse
23298, Assoc-acdm, Never-married
23299, 12th, Married-civ-spouse
23300, Assoc-voc, Never-married
23301, Some-college, Never-married
23302, Bachelors, Divorced
23303, HS-grad, Married-civ-spouse
23304, Masters, Married-civ-spouse
23305, HS-grad, Widowed
23306, Assoc-voc, Married-civ-spouse
23307, Some-college, Divorced
23308, Bachelors, Divorced
23309, Bachelors, Married-civ-spouse
23310, HS-grad, Widowed
23311, Masters, Married-civ-spouse
23312, HS-grad, Married-spouse-absent
23313, Bachelors, Married-civ-spouse
23314, Assoc-voc, Married-civ-spouse
23315, Masters, Never-married
23316, Some-college, Never-married
23317, Assoc-voc, Never-married
23318, Bachelors, Married-civ-spouse
23319, Assoc-voc, Married-civ-spouse
23320, Some-college, Married-civ-spouse
23321, Doctorate, Divorced
23322, Some-college, Never-married
23323, Some-college, Never-married
23324, Bachelors, Divorced
23325, Bachelors, Married-civ-spouse
23326, HS-grad, Divorced
23327, Some-college, Never-married
23328, HS-grad, Married-civ-spouse
23329, HS-grad, Never-married
23330, 12th, Never-married
23331, Some-college, Never-married
23332, HS-grad, Married-civ-spouse
23333, HS-grad, Never-married
23334, 11th, Never-married
23335, HS-grad, Married-civ-spouse
23336, Some-college, Never-married
23337, HS-grad, Widowed
23338, Some-college, Never-married
23339, HS-grad, Never-married
23340, Masters, Married-civ-spouse
23341, Some-college, Separated
23342, HS-grad, Divorced
23343, Some-college, Never-married
23344, Some-college, Married-civ-spouse
23345, Masters, Married-civ-spouse
23346, HS-grad, Never-married
23347, Some-college, Married-civ-spouse
23348, Assoc-acdm, Never-married
23349, Some-college, Never-married
23350, Bachelors, Never-married
23351, Some-college, Never-married
23352, Bachelors, Never-married
23353, HS-grad, Never-married
23354, Some-college, Never-married
23355, Bachelors, Married-civ-spouse
23356, 12th, Never-married
23357, 10th, Married-civ-spouse
23358, Some-college, Never-married
23359, Bachelors, Married-civ-spouse
23360, Bachelors, Married-civ-spouse
23361, Bachelors, Never-married
23362, HS-grad, Married-civ-spouse
23363, Some-college, Never-married
23364, 11th, Married-civ-spouse
23365, Some-college, Never-married
23366, Assoc-acdm, Never-married
23367, Masters, Married-civ-spouse
23368, Some-college, Married-civ-spouse
23369, Masters, Married-civ-spouse
23370, Prof-school, Never-married
23371, Assoc-acdm, Married-civ-spouse
23372, Bachelors, Never-married
23373, HS-grad, Never-married
23374, 11th, Never-married
23375, Bachelors, Never-married
23376, 11th, Divorced
23377, Some-college, Never-married
23378, HS-grad, Married-civ-spouse
23379, HS-grad, Married-civ-spouse
23380, HS-grad, Never-married
23381, HS-grad, Married-civ-spouse
23382, Masters, Married-civ-spouse
23383, Prof-school, Married-civ-spouse
23384, Some-college, Divorced
23385, HS-grad, Married-civ-spouse
23386, Some-college, Never-married
23387, Bachelors, Never-married
23388, Some-college, Separated
23389, Masters, Married-civ-spouse
23390, HS-grad, Married-civ-spouse
23391, HS-grad, Never-married
23392, Masters, Married-civ-spouse
23393, 11th, Divorced
23394, Some-college, Never-married
23395, 10th, Never-married
23396, 10th, Never-married
23397, HS-grad, Married-civ-spouse
23398, Some-college, Married-civ-spouse
23399, Bachelors, Married-civ-spouse
23400, HS-grad, Widowed
23401, 7th-8th, Married-civ-spouse
23402, HS-grad, Never-married
23403, HS-grad, Married-civ-spouse
23404, Prof-school, Married-civ-spouse
23405, HS-grad, Married-civ-spouse
23406, HS-grad, Never-married
23407, HS-grad, Married-civ-spouse
23408, HS-grad, Never-married
23409, Some-college, Never-married
23410, HS-grad, Married-civ-spouse
23411, 10th, Married-civ-spouse
23412, Doctorate, Married-civ-spouse
23413, HS-grad, Divorced
23414, HS-grad, Widowed
23415, 11th, Separated
23416, HS-grad, Separated
23417, 7th-8th, Married-civ-spouse
23418, 11th, Married-civ-spouse
23419, 7th-8th, Married-civ-spouse
23420, Doctorate, Married-civ-spouse
23421, Bachelors, Married-civ-spouse
23422, 10th, Married-civ-spouse
23423, Prof-school, Married-civ-spouse
23424, Some-college, Married-civ-spouse
23425, Masters, Divorced
23426, HS-grad, Married-civ-spouse
23427, 10th, Married-civ-spouse
23428, HS-grad, Never-married
23429, HS-grad, Never-married
23430, Assoc-voc, Married-civ-spouse
23431, HS-grad, Married-civ-spouse
23432, Some-college, Never-married
23433, 10th, Married-civ-spouse
23434, Assoc-voc, Never-married
23435, Assoc-acdm, Never-married
23436, Bachelors, Never-married
23437, HS-grad, Married-civ-spouse
23438, 11th, Never-married
23439, 11th, Never-married
23440, Masters, Married-civ-spouse
23441, Some-college, Never-married
23442, Prof-school, Married-civ-spouse
23443, HS-grad, Married-civ-spouse
23444, 7th-8th, Married-spouse-absent
23445, Bachelors, Never-married
23446, HS-grad, Never-married
23447, HS-grad, Married-civ-spouse
23448, Some-college, Never-married
23449, 7th-8th, Never-married
23450, Bachelors, Never-married
23451, Some-college, Divorced
23452, HS-grad, Divorced
23453, HS-grad, Married-civ-spouse
23454, Some-college, Never-married
23455, HS-grad, Never-married
23456, Bachelors, Widowed
23457, HS-grad, Never-married
23458, Bachelors, Never-married
23459, Assoc-voc, Never-married
23460, 10th, Married-civ-spouse
23461, Doctorate, Married-civ-spouse
23462, HS-grad, Never-married
23463, Bachelors, Never-married
23464, Some-college, Divorced
23465, HS-grad, Married-civ-spouse
23466, HS-grad, Widowed
23467, Bachelors, Never-married
23468, Masters, Married-civ-spouse
23469, HS-grad, Never-married
23470, Assoc-voc, Married-civ-spouse
23471, 7th-8th, Never-married
23472, Bachelors, Never-married
23473, Some-college, Never-married
23474, Some-college, Separated
23475, Doctorate, Married-civ-spouse
23476, HS-grad, Married-civ-spouse
23477, HS-grad, Widowed
23478, Some-college, Never-married
23479, Some-college, Never-married
23480, Some-college, Married-civ-spouse
23481, HS-grad, Married-spouse-absent
23482, HS-grad, Separated
23483, HS-grad, Divorced
23484, HS-grad, Divorced
23485, Bachelors, Divorced
23486, HS-grad, Married-civ-spouse
23487, Assoc-acdm, Divorced
23488, Some-college, Married-civ-spouse
23489, Assoc-voc, Married-civ-spouse
23490, 10th, Married-civ-spouse
23491, 9th, Never-married
23492, Some-college, Married-civ-spouse
23493, Bachelors, Never-married
23494, HS-grad, Never-married
23495, 10th, Never-married
23496, 5th-6th, Married-civ-spouse
23497, HS-grad, Divorced
23498, Some-college, Married-civ-spouse
23499, Masters, Married-civ-spouse
23500, HS-grad, Married-civ-spouse
23501, HS-grad, Married-civ-spouse
23502, Assoc-voc, Married-AF-spouse
23503, HS-grad, Widowed
23504, HS-grad, Married-civ-spouse
23505, Bachelors, Married-civ-spouse
23506, Bachelors, Married-civ-spouse
23507, 11th, Never-married
23508, HS-grad, Never-married
23509, Bachelors, Never-married
23510, HS-grad, Married-civ-spouse
23511, 1st-4th, Never-married
23512, Masters, Married-civ-spouse
23513, Bachelors, Never-married
23514, Assoc-voc, Never-married
23515, HS-grad, Never-married
23516, HS-grad, Widowed
23517, HS-grad, Divorced
23518, 7th-8th, Divorced
23519, Some-college, Married-civ-spouse
23520, HS-grad, Married-civ-spouse
23521, Some-college, Never-married
23522, Assoc-voc, Married-civ-spouse
23523, HS-grad, Never-married
23524, Bachelors, Never-married
23525, HS-grad, Never-married
23526, Some-college, Never-married
23527, HS-grad, Never-married
23528, Assoc-voc, Married-civ-spouse
23529, HS-grad, Married-civ-spouse
23530, Some-college, Married-civ-spouse
23531, Some-college, Never-married
23532, Bachelors, Never-married
23533, Bachelors, Never-married
23534, 9th, Married-civ-spouse
23535, 11th, Never-married
23536, Bachelors, Married-civ-spouse
23537, Some-college, Never-married
23538, Some-college, Married-civ-spouse
23539, HS-grad, Married-civ-spouse
23540, HS-grad, Separated
23541, HS-grad, Married-civ-spouse
23542, Some-college, Never-married
23543, Some-college, Divorced
23544, Some-college, Married-civ-spouse
23545, 10th, Never-married
23546, HS-grad, Married-civ-spouse
23547, Some-college, Married-civ-spouse
23548, HS-grad, Never-married
23549, Bachelors, Married-civ-spouse
23550, Masters, Never-married
23551, HS-grad, Married-civ-spouse
23552, HS-grad, Never-married
23553, Some-college, Married-civ-spouse
23554, Masters, Married-civ-spouse
23555, Bachelors, Married-civ-spouse
23556, Some-college, Never-married
23557, HS-grad, Never-married
23558, HS-grad, Divorced
23559, HS-grad, Married-civ-spouse
23560, Prof-school, Never-married
23561, Some-college, Married-civ-spouse
23562, HS-grad, Separated
23563, Bachelors, Married-civ-spouse
23564, Masters, Married-civ-spouse
23565, HS-grad, Never-married
23566, Prof-school, Never-married
23567, Some-college, Never-married
23568, Bachelors, Married-civ-spouse
23569, Some-college, Divorced
23570, Bachelors, Married-civ-spouse
23571, Masters, Married-civ-spouse
23572, Masters, Married-civ-spouse
23573, Some-college, Never-married
23574, HS-grad, Divorced
23575, Some-college, Never-married
23576, Some-college, Married-civ-spouse
23577, Bachelors, Never-married
23578, Some-college, Divorced
23579, Bachelors, Married-civ-spouse
23580, 10th, Never-married
23581, Bachelors, Married-civ-spouse
23582, Bachelors, Never-married
23583, Assoc-voc, Married-civ-spouse
23584, HS-grad, Married-civ-spouse
23585, Some-college, Never-married
23586, HS-grad, Married-civ-spouse
23587, HS-grad, Married-civ-spouse
23588, Some-college, Never-married
23589, HS-grad, Never-married
23590, Bachelors, Divorced
23591, Doctorate, Married-civ-spouse
23592, 11th, Never-married
23593, HS-grad, Married-civ-spouse
23594, Assoc-voc, Never-married
23595, HS-grad, Separated
23596, HS-grad, Married-civ-spouse
23597, Some-college, Married-civ-spouse
23598, Some-college, Divorced
23599, Bachelors, Married-civ-spouse
23600, Masters, Widowed
23601, Some-college, Married-civ-spouse
23602, Assoc-acdm, Separated
23603, Some-college, Divorced
23604, Assoc-voc, Never-married
23605, Some-college, Divorced
23606, Some-college, Never-married
23607, HS-grad, Never-married
23608, HS-grad, Married-civ-spouse
23609, HS-grad, Never-married
23610, Some-college, Never-married
23611, Assoc-voc, Married-civ-spouse
23612, HS-grad, Divorced
23613, HS-grad, Married-civ-spouse
23614, Bachelors, Married-civ-spouse
23615, Bachelors, Never-married
23616, 1st-4th, Married-civ-spouse
23617, Masters, Divorced
23618, Some-college, Never-married
23619, Masters, Married-civ-spouse
23620, HS-grad, Married-civ-spouse
23621, Assoc-voc, Divorced
23622, Some-college, Married-civ-spouse
